chromosome geneName geneId transId transLenTrue Ps piS Ss_p Pn piN Sn_p Ds kS Ss_d Dn kN Sn_d DoS alphaMK
3L can FBgn0011569 FBtr0076299 2953 73 0.0151953742882027 596.820445500001 61 0.00291347246190654 2229.1795545 58 0.10197826692672 598.166666666667 103 0.0471627489145081 2226.33333333333 0.155342539421039 0.529458704614975
2R fra FBgn0011592 FBtr0087822 6320 195 0.028335797584401 1107.9745816125 65 0.00135749806835364 3470.02541838748 76 0.0686126993680408 1107.66666666667 9 0.00316972433003556 3470.33333333332 -0.00155993776290544 -1.81481481481481
3R fzo FBgn0011596 FBtr0084399 2391 97 0.0314815574393993 495.607181333332 69 0.00356022016276522 1658.39281866667 55 0.111817026683609 491.874999999998 37 0.0228726205703107 1661375 0.0682179108979531 -0.0573976037893564
2L ine FBgn0011603 FBtr0077446 3664 149 0.0269876206317778 702.572333333335 38 0.00122283509479077 2126.42766666667 51 0.0741885625965996 700.916666666668 15 0.00704859615459919 2128.08333333334 0.0434187907667857 0.132885906040268
2R Iswi FBgn0011604 FBtr0087841 3647 108 0.0220676897310508 684.083500000002 5 0.000140567163139881 2396.9165 69 0.100631988332523 685.666666666669 1 0.000417478430281102 2395.33333333333 -0.00219807369442529 -2.19444444444444
2L Mad FBgn0011648 FBtr0332372 3262 116 0.0359171716048858 365.851166666666 5 0.000157156431042298 1209.14883333333 13 0.0356816102470266 364.333333333333 5 0.00412995594713656 1210.66666666667 0.0993811286305233 0.887931034482759
3R Med FBgn0011655 FBtr0085815 3250 53 0.00759106242285509 577.203280833333 17 0.00033903790944874 1735.79671916667 40 0.0693140794223828 577.083333333333 2 0.0011521290384523 1735.91666666667 -0.0264032011396706 -5.41509433962264
X Moe FBgn0011661 FBtr0071270 2462 89 0.0174276429935841 428.119166666664 8 9.26569277130783e-05 1518.88083333334 30 0.0700934579439256 427.999999999998 1 0.000658327847267937 1519.00000000001 0.0040162054875454 -1.69662921348315
3R msi FBgn0011666 FBtr0084881 2806 69 0.0167744700136317 466.494666666665 22 0.000660869729514131 1435.50533333334 21 0.0450321658327378 466.333333333332 1 0.00069654051543998 1435.66666666667 -0.022672016280708 -5.69565217391304
2R insc FBgn0011674 FBtr0071562 3887 140 0.0269196562322522 631.393769650001 81 0.00177600339425597 1945.57638035001 47 0.0743670886075948 632.000000000001 7 0.00359897172236503 1945.00000000001 -0.0157302625460446 -2.88469387755102
3L pav FBgn0011692 FBtr0073227 3207 120 0.0217030191686562 626.208542833333 20 0.000221719412676304 2034.79145716668 53 0.0843725126028125 628.166666666666 4 0.00196769697466589 2032.83333333334 0.0126772911027904 -1.20833333333333
2R PebIII FBgn0011695 FBtr0072164 586 15 0.020562418433833 86.6675 2 0.000102651640865004 291.3325 3 0.0346153846153846 86.6666666666667 1 0.0034324942791762 291.333333333333 0.0852477297488527 0.6
3R repo FBgn0011701 FBtr0083564 2996 90 0.0290410482476914 438.219796666665 27 0.0010334100271712 1397.78020333334 28 0.0639087018544938 438.124999999998 10 0.00715371546096752 1397875 0.066306339676388 0.16
2L RnrL FBgn0011703 FBtr0080059 2577 105 0.0185656362664032 558.118019999999 17 0.000225478789989479 1877.88190500001 53 0.0949395432154054 558.249999999999 4 0.00213020902676074 1877.75000000001 0.00994591362445293 -1.1452380952381
2L rost FBgn0011705 FBtr0079782 1378 39 0.0234056965936895 183.4085 11 0.000694408947604322 641.5915 11 0.0598368087035358 183.833333333333 2 0.00467897062646218 641.166666666667 0.0437109147256109 -0.551282051282051
3L rpr FBgn0011706 FBtr0075120 901 6 0.0324510911770565 48.9371666666667 2 0.000299511293097193 146.062833333333 2 0.0412371134020618 48.5 3 0.0204778156996587 146.5 0.322667784100108 0.777777777777778
2L Syx5 FBgn0011708 FBtr0080831 1768 42 0.0108935983717093 323.833166666667 15 0.000278196271613596 1077.16683333333 19 0.058869093725794 322.75 4 0.00370971481567355 1078.25 0.0343790242940675 -0.696428571428572
3L byn FBgn0011723 FBtr0332070 2618 100 0.0296489575431625 546.701623333332 44 0.00138078983618309 1544.29837666667 40 0.0730149072102222 547.833333333332 6 0.00388810886704827 1543.16666666667 0.00605969371478509 -1.93333333333333
3R twin FBgn0011725 FBtr0084569 2586 49 0.0133271567165643 395.334666666665 2 6.53935091264827e-05 1305.66533333333 21 0.0531197301854976 395.333333333332 2 0.00153178452897626 1305.66666666667 0.0231453900324331 0.571428571428571
3R wts FBgn0011739 FBtr0085720 5803 167 0.0292745336960972 785.567000000004 20 0.00056204657064781 2529433 44 0.0558966758416258 787.16666666667 8 0.00316476560954704 2527.83333333333 0.0347467937766729 0.341317365269461
X PhKgamma FBgn0011754 FBtr0301500 2723 54 0.0132495377944696 400.895088333332 14 0.000467002252351666 1279.10491166667 24 0.0598379389154375 401.083333333332 7 0.00547338242001694 1278.91666666667 0.0497578457695813 0.111111111111111
2R Dp FBgn0011763 FBtr0087740 2526 29 0.00981902151930322 294.317426666667 7 0.000396969336141606 1040.68257333333 14 0.0475247524752475 294.583333333333 7 0.00672807368842613 1040.41666666666 0.0851556869580048 0.517241379310345
3L Fdxh FBgn0011769 FBtr0076498 715 24 0.0291623793875551 116.342666666667 17 0.000979315177034817 399.657333333334 7 0.0600858369098713 116.5 1 0.00250312891113892 399.500000000001 0.00750275201010415 -3.95833333333333
3L Hem FBgn0011771 FBtr0078510 3777 18 0.00240785813523926 784.972833333336 8 0.000109583788502394 2593.02716666666 83 0.105721261012631 785.083333333336 1 0.000385666077454604 2592.91666666666 -0.0398951251562455 -35.8888888888889
3R BRWD3 FBgn0011785 FBtr0084604 7244 172 0.00784646859954586 1636.02092399998 60 0.000447328823335135 5059.97907600002 154 0.0942664762293421 1633.66666666665 18 0.00355567261473627 5062.33333333335 -0.017587005889969 -1.98449612403101
X pcl FBgn0011822 FBtr0070100 1310 10 0.002796603890265 287.0715 14 0.00067773283297143 933.913499999999 20 0.0694042799305957 288.166666666667 19 0.0203680543148115 932.833333333332 0.0318173850222064 -0.473684210526316
X Pp2B-14D FBgn0011826 FBtr0074294 3253 34 0.00703291447091436 406.054499999999 11 0.000141621537106983 1303.9455 6 0.0147783251231527 405.999999999999 1 0.000766871165644171 1304 0.0295922434097129 -0.941176470588236
2L Ance FBgn0012037 FBtr0080552 2004 114 0.041903606692943 419.821816666666 22 0.000423781477188254 1425.17818333334 25 0.0594059405940595 420.833333333332 4 0.00280866003510825 1424.16666666667 0.0351327167773118 -0.206140350877193
3L Trl FBgn0013263 FBtr0075707 4441 5 0.00119675858094486 383.517999999999 4 8.87624326758115e-05 1173482 3 0.00782268578878751 383.499999999999 1 0.000852151682999574 1173.5 0.0291847548719466 -1.4
2L Mst35Ba FBgn0013300 FBtr0080682 683 16 0.0145696652127034 98.5477025 21 0.00689296230065921 339.4522975 20 0.212747994934572 98.7083333333333 30 0.0915692307692307 338.541666666667 -0.0202605743016366 125
2L Ptth FBgn0013323 FBtr0333746 673 24 0.0217062058994298 131.470333333333 16 0.00297890538332534 444.529666666667 12 0.0901126408010013 133.166666666667 5 0.011290929619872 442.833333333334 -0.00932972818395569 -0.6
2L beat-Ia FBgn0013433 FBtr0080806 2840 48 0.0213673924302513 304.123053333333 24 0.000526569555489769 976.876946666665 10 0.0328857221156481 304.083333333334 3 0.00307088629190481 976.916666666664 0.0613544349546638 -0.666666666666667
3L Pex1 FBgn0013563 FBtr0075777 3275 150 0.0358097567351792 730.573953833335 68 0.000871093805595884 2287.42604616667 48 0.0655551129573777 732.208333333335 14 0.00612479265024882 2285.79166666667 0.0616985212441162 -0.554285714285714
3L nuf FBgn0013718 FBtr0306619 3533 19 0.010054782894236 363.450491666666 13 0.000701333450249758 1226.54950833333 10 0.0275482093663912 362.999999999999 1 0.000814995925020376 1227 -0.0364689553843989 -5.84210526315789
X pck FBgn0013720 FBtr0070255 1399 16 0.00547567402358344 185.6695 4 0.000166543082156422 582.3305 10 0.059379217273954 185.25 3 0.00686400686400687 582.75 0.0741009366510709 0.166666666666667
2R phyl FBgn0013725 FBtr0087516 1839 56 0.0301946208862836 287.456934666667 45 0.0026297564134504 912.543065333331 14 0.048766328011611 287.083333333334 11 0.0120492925604747 912.916666666664 0.118012293978265 -0.0227272727272727
2R pnut FBgn0013726 FBtr0088792 3027 43 0.0173923396624281 380.750999999998 10 0.000126781710014695 1236249 24 0.0627450980392159 382.499999999999 2 0.0016220600162206 1233 0.0179633566919256 -1.7906976744186
2R sced FBgn0013732 FBtr0086110 3299 20 0.00128399022364115 580.558966999999 29 0.000637175703560697 1885.44103300001 61 0.104810996563574 582 19 0.0100849256900212 1884.00000000001 -0.243886499284506 -3.65526315789474
2R Mtor FBgn0013756 FBtr0088033 7431 132 0.00561878473719581 1568.94135166666 66 0.000585607726370621 5469.05864833336 147 0.0948843133092767 1570.33333333332 110 0.0204854627900773 5467.29166666669 0.0831775232321225 0.331818181818182
2R Chi FBgn0013764 FBtr0072192 2125 49 0.0128119327949374 428.973499999999 4 2.94417264043643e-05 1359.0265 18 0.041958041958042 428.999999999999 1 0.000735835172921265 1359 0.0149424213230595 -0.469387755102041
2R cnn FBgn0013765 FBtr0309891 5012 149 0.0253066105964269 944.396286666675 92 0.00189767743260946 3189.60371333331 65 0.0699863031856133 943.041666666675 52 0.016609430291318 3190.95833333331 0.122047701002174 0.228187919463087
3L Nrx-IV FBgn0013997 FBtr0075998 4940 174 0.0314626247429498 904.928137333338 32 0.000488477677584126 2947.07186266666 62 0.0683383852300906 907.250000000005 3 0.00101876220392224 2944.74999999999 -0.000599648196350038 -2.8007662835249
3R Pk92B FBgn0014006 FBtr0300256 4596 134 0.016322229376829 934.88233333334 21 0.000112796674081657 3154.11766666665 90 0.096230954290296 935.250000000007 3 0.000951248513674203 3153.74999999998 0.00292511153650155 -3.70149253731343
3L Ptp69D FBgn0014007 FBtr0075913 5168 145 0.0174625096046302 989.95485233334 53 0.00122506041835757 3396.04514766665 67 0.0676653761992926 990.166666666673 9 0.00265030674846627 3395.83333333331 -0.0278632816264498 -1.72107279693487
X Rnp4F FBgn0014024 FBtr0070752 3323 123 0.0216255063647068 645.794242483334 102 0.00270485836579969 2177.20544251667 74 0.11993769470405 642.000000000001 190 0.0895316804407711 2178.00000000001 0.316249211580732 0.677021822849807
3R Sep2 FBgn0014029 FBtr0083945 1562 52 0.0196183710454778 273.434000000001 3 4.25805386252433e-05 983.565999999997 15 0.0548947849954253 273.250000000001 1 0.00101651842439645 983.749999999997 0.0160151693829051 0.134615384615385
2L Vm32E FBgn0014076 FBtr0080216 437 23 0.0484047116619184 91.6410433333333 25 0.00596089718984451 256.358956666667 6 0.06563354603464 91.4166666666666 3 0.0155894771029555 256.583333333333 0.0822895817250112 -1.17391304347826
2L barr FBgn0014127 FBtr0081348 2580 48 0.0100701017391462 501.643080666665 29 0.00107157952076111 1703.35691933334 54 0.107694864550441 501.416666666664 15 0.00880496991635276 1703.58333333334 -0.0205982940059834 -1175
X bif FBgn0014133 FBtr0073526 4839 96 0.00507260412282603 892.85035433334 78 0.00123910823402747 2812.14964566666 40 0.0458976631372729 893.291666666673 23 0.00818008031890461 2811.70833333332 -0.0450536760911987 -0.41304347826087
3R bnl FBgn0014135 FBtr0083795 3632 79 0.0226820726371224 509.26342083333 65 0.00308679665808321 1800.73657916668 32 0.0666666666666671 509.999999999996 15 0.00889630247428407 1798.50000000001 -0.00205419160868631 -0.755274261603376
3L croc FBgn0014143 FBtr0078395 2347 9 0.00312044906422727 365.271999999999 5 0.00074783260546136 1158728 34 0.0931294225062773 365.083333333333 2 0.00172574962249227 1158.91666666667 -0.175130716224211 -8.44444444444444
3L fax FBgn0014163 FBtr0075412 3988 28 0.00888497250201443 281486 2 7.23861748222163e-05 972.513999999997 11 0.039122703023118 281.166666666667 1 0.00102792530409457 972.83333333333 0.0175205275664867 0.214285714285714
2R prod FBgn0014269 FBtr0086601 1597 49 0.0253531594264248 238.721333333334 4 0.000103638245107711 799.278666666666 16 0.0669456066945606 239 6 0.00750938673341678 798.999999999999 0.0967869249668145 0.782312925170068
3L sty FBgn0014388 FBtr0073145 4280 52 0.0091342262920976 442.052581666666 33 0.00100099710279035 1324.94741833333 20 0.0451977401129944 442.499999999999 6 0.00453001132502831 1324.5 -0.00766794448426046 -1.11538461538462
X Vps26 FBgn0014411 FBtr0070311 2543 15 0.00150803323352253 342.683672666667 6 7.31818013040924e-05 1091.31632733333 28 0.0817319387010459 342.583333333333 5 0.00458120180193938 1091.41666666667 0.00679452333976832 -1.24
2L Acp1 FBgn0014454 FBtr0079500 858 18 0.0217636870441998 117.309945 7 0.00195822943002891 287.690055 4 0.0341880341880342 117 2 0.00694444444444445 288 0.0862817916694917 0.222222222222222
X Cp7Fb FBgn0014465 FBtr0071201 2093 96 0.0378557794590117 371.138289999999 49 0.00194278540937705 1128.86171 21 0.0565022421524664 371.666666666666 8 0.00709010339734122 1128.33333333333 0.0626775677158586 -0.33984375
X Cp7Fc FBgn0014466 FBtr0071202 1132 56 0.041429575576939 227.800686666667 39 0.00226823730473577 735.184313333333 19 0.0829392506365949 229.083333333334 5 0.00681276257522426 733.916666666666 0.0239991737255737 -1.64642857142857
3L Eig71Eh FBgn0014848 FBtr0305334 443 11 0.0115927267716781 69.4321666666667 10 0.00363174834121972 233.567833333333 3 0.0435045317220544 68.9583333333333 15 0.0683638953177853 234.041666666667 0.372563126113463 0.818181818181818
3L Eig71Ei FBgn0014849 FBtr0075574 393 7 0.013184969068475 68.9423098 8 0.00302331516367776 237.057689 7 0.102065613608748 68.5833333333334 2 0.00842400842400843 237.416666666667 -0.110286476123464 -3
3L Eig71Ej FBgn0014850 FBtr0075582 403 9 0.00941857324530749 68.3846596666667 13 0.00285970294086161 225.567340333333 3 0.0438489646772229 68.4166666666667 1 0.00443295160694496 225.583333333333 -0.141093615002759 -3.33333333333333
2R Psi FBgn0014870 FBtr0087074 3435 78 0.0162685516186642 563.516499999999 30 0.00101675707108208 1827.48350000001 43 0.076263671297665 563.833333333332 8 0.00437836358660949 1827.16666666667 -0.00452822391269685 -1.06730769230769
2L Hydr2 FBgn0014906 FBtr0077576 2259 56 0.0166210445664137 291.215833333334 9 0.000472167434436336 902.784166666665 19 0.0652920962199312 291 4 0.00442967884828351 902.999999999998 0.0359105540042166 0.236607142857143
2L betaggt-I FBgn0015000 FBtr0078991 1784 52 0.0265557585701368 284.7665 25 0.00199934344627395 900.203499999998 21 0.0738353354819806 284.416666666667 9 0.00999352271675767 900.583333333332 0.0491963637767198 -0.121794871794872
3R Cctgamma FBgn0015019 FBtr0083337 2027 29 0.00476212351610487 396.339166666666 8 9.18953023065961e-05 1235.66083333333 34 0.0858947368421054 395.833333333333 2 0.00161790481326682 1236.16666666667 -0.000444128003567031 -3.68965517241379
X CkIalpha FBgn0015024 FBtr0073680 2791 32 0.0133570433680818 226.861333333334 0 0 784.138666666665 11 0.0486725663716813 226 1 0.00127388535031847 784.999999999998 0.0255050220065456 1
3L Ddx1 FBgn0015075 FBtr0078492 2470 12 0.00300744741297916 515.986666666665 8 0.00011690800696751 1665.01333333334 60 0.116335433834222 515.749999999998 22 0.0138117399789821 1665.25 0.0687057296945883 -0.818181818181818
3R glec FBgn0015229 FBtr0084157 2050 14 0.0120980572600299 153183 25 0.00225247265068284 530.817000000001 7 0.0524590163934426 152.5 19 0.037629350893697 531.500000000001 0.260732843473087 0.342105263157895
3R Hr96 FBgn0015240 FBtr0084756 2834 69 0.0121752845651944 491.136894999998 23 0.000802175318393878 1677.863105 40 0.0813421453990852 491.749999999998 6 0.00357728424504396 1677.25000000001 -0.0196873411381126 -1.22222222222222
2R Nap1 FBgn0015268 FBtr0072219 1361 38 0.0164820572344144 234.822833333334 2 4.75960233723129e-05 875.177166666665 18 0.0764872521246457 235.333333333334 34 0.0401529636711282 871.666666666665 0.341366875508471 0.972136222910217
3R Orc2 FBgn0015270 FBtr0082866 1995 69 0.0198024128234121 428.981203333332 40 0.00189834154376787 1425.01879666667 39 0.0903649353156983 431.583333333332 32 0.0231999531314078 1422.41666666667 0.116809944924739 0.293478260869565
2R Pi3K59F FBgn0015277 FBtr0072064 3164 154 0.0296280403219778 675.890000000001 17 0.000477947257594321 2171.11000000001 43 0.0636330003699592 675.750000000001 3 0.00138169257340241 2171.25000000001 0.005376516472765 -0.582251082251082
3R Pi3K92E FBgn0015279 FBtr0083940 4420 91 0.0123018645854496 749.26066666667 13 8.66641062007254e-05 2514.73933333333 73 0.100077838318692 749.41666666667 16 0.00715824357912179 2514.58333333333 0.059756680065402 0.348214285714286
2R shark FBgn0015295 FBtr0087244 3176 145 0.0319061813509312 677.504020833334 50 0.00161235794711217 2139.49597916667 69 0.10207100591716 676.000000000001 14 0.00653900046707144 2141.00000000001 0.0121027763372219 -0.699507389162562
3R jumu FBgn0015396 FBtr0082237 3860 24 0.00168115616276383 507.134779999997 10 0.000152551176017366 1649.86522000001 56 0.112370625924101 507.249999999997 17 0.0103045916047886 1649.75000000001 0.000806206652668992 -0.372549019607843
2L kek1 FBgn0015399 FBtr0332210 5788 113 0.0198873792804076 657.765183333334 30 0.000795508071071987 1982.23481666668 52 0.0791075050709938 657.333333333334 4 0.00252185608607934 1982.66666666668 -0.00756815529038824 -2.45132743362832
2L RpS21 FBgn0015521 FBtr0077621 391 14 0.0152534613698449 57.4653333333333 1 5.22222352492463e-05 191.534666666667 0 0 57.8333333333333 1 0.00523103748910201 191.166666666667 0.996588049472559 1
X pen FBgn0015527 FBtr0077223 2367 71 0.0207518534063464 510.946010666664 51 0.00244070286305533 1700.05398933334 34 0.0666013712047016 510.499999999998 24 0.0141259564449676 1699.00000000001 0.0697471008665111 -0.017605633802817
